"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"84","Monday","08:40","PTEB-EK-4+PTEA-EK-4","E0451-EL348-3-REKAYASA TRAFIK TELEKOMUNIKASI","ARJ+SLH","","",""
"84","Monday","09:30","PTEB-EK-4+PTEA-EK-4","E0451-EL348-3-REKAYASA TRAFIK TELEKOMUNIKASI","ARJ+SLH","","",""
"84","Monday","10:20","PTEB-EK-4+PTEA-EK-4","E0451-EL348-3-REKAYASA TRAFIK TELEKOMUNIKASI","ARJ+SLH","","",""
"86","Thursday","13:00","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","Praktikum","",""
"86","Thursday","13:50","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","Praktikum","",""
"86","Thursday","14:40","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","Praktikum","",""
"86","Thursday","15:30","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","Praktikum","",""
"86","Thursday","16:20","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","Praktikum","",""
"87","Monday","10:20","PTEA-TTE-4+PTEB-TTE-4","E0451-EL440-2-MESIN DC DAN TRANSFORMATOR","SMT+WAS","","",""
"87","Monday","11:10","PTEA-TTE-4+PTEB-TTE-4","E0451-EL440-2-MESIN DC DAN TRANSFORMATOR","SMT+WAS","","",""
"88","Tuesday","07:00","PTEA-TTE-4+PTEB-TTE-4","E0451-EL441-2-SISTEM TRANSMISI TENAGA LISTRIK","YDM+NPA","","",""
"88","Tuesday","07:50","PTEA-TTE-4+PTEB-TTE-4","E0451-EL441-2-SISTEM TRANSMISI TENAGA LISTRIK","YDM+NPA","","",""
"89","Thursday","09:30","PTEA-TTE-4+PTEB-TTE-4","E0451-EL442-2-SISTEM DISTRIBUSI TENAGA LISTRIK","IWR","","",""
"89","Thursday","10:20","PTEA-TTE-4+PTEB-TTE-4","E0451-EL442-2-SISTEM DISTRIBUSI TENAGA LISTRIK","IWR","","",""
"91","Thursday","13:00","PTEA-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"91","Thursday","13:50","PTEA-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"91","Thursday","14:40","PTEA-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"92","Tuesday","07:00","PTEB-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"92","Tuesday","07:50","PTEB-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"92","Tuesday","08:40","PTEB-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"93","Tuesday","13:50","PTEA-6","E0451-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","MSR+HSB+HLD","","",""
"93","Tuesday","14:40","PTEA-6","E0451-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","MSR+HSB+HLD","","",""
"94","Tuesday","14:40","PTEB-6+MBKM","E0451-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","ELM+SSE","","",""
"94","Tuesday","15:30","PTEB-6+MBKM","E0451-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","ELM+SSE","","",""
"96","Monday","13:50","PTEA-EI-6+PTEB-EI-6","E0451-EL361-2-OTOMASI INDUSTRI","ERH+DDW","","",""
"96","Monday","14:40","PTEA-EI-6+PTEB-EI-6","E0451-EL361-2-OTOMASI INDUSTRI","ERH+DDW","","",""
"97","Thursday","07:50","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","Praktikum","",""
"97","Thursday","08:40","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","Praktikum","",""
"97","Thursday","09:30","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","Praktikum","",""
"97","Thursday","10:20","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","Praktikum","",""
"97","Thursday","11:10","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","Praktikum","",""
"99","Thursday","09:30","PTEA-EK-6+PTEB-EK-6","E0451-EL363-3-SISTEM KOMUNIKASI DIGITAL","ARJ+NFA","","",""
"99","Thursday","10:20","PTEA-EK-6+PTEB-EK-6","E0451-EL363-3-SISTEM KOMUNIKASI DIGITAL","ARJ+NFA","","",""
"99","Thursday","11:10","PTEA-EK-6+PTEB-EK-6","E0451-EL363-3-SISTEM KOMUNIKASI DIGITAL","ARJ+NFA","","",""
"100","Wednesday","07:50","PTEB-EK-6+PTEA-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","Praktikum","",""
"100","Wednesday","08:40","PTEB-EK-6+PTEA-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","Praktikum","",""
"100","Wednesday","09:30","PTEB-EK-6+PTEA-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","Praktikum","",""
"100","Wednesday","10:20","PTEB-EK-6+PTEA-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","Praktikum","",""
"100","Wednesday","11:10","PTEB-EK-6+PTEA-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","Praktikum","",""
"102","Monday","07:00","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","Praktikum","",""
"102","Monday","07:50","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","Praktikum","",""
"102","Monday","08:40","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","Praktikum","",""
"102","Monday","09:30","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","Praktikum","",""
"102","Monday","10:20","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","Praktikum","",""
"103","Thursday","10:20","PTEA-TTE-6+PTEB-TTE-6","E0451-EL365-2-ANALISIS SISTEM TENAGA LISTRIK","YDM+NPA","","",""
"103","Thursday","11:10","PTEA-TTE-6+PTEB-TTE-6","E0451-EL365-2-ANALISIS SISTEM TENAGA LISTRIK","YDM+NPA","","",""
